Census_geoid,Urban_name,CUHI_day_summer,Tree Area (%),Median Income (K)
25021404202,"Boston, MA--NH--RI",0.3136666024,76.52090456,149.375
25021417300,"Boston, MA--NH--RI",0.3350372135,9.739005057,67.759
25017357600,"Boston, MA--NH--RI",0.7626031694,38.66800017,65.479
25025070300,"Boston, MA--NH--RI",0.7117792187,12.70618086,93.676
25021416102,"Boston, MA--NH--RI",-0.06108907849,91.02547869,92.143
25017353101,"Boston, MA--NH--RI",1.085129739,7.810384369,60.826
25025000703,"Boston, MA--NH--RI",1.193653972,4.937782693,37.619
25025110601,"Boston, MA--NH--RI",0.3650567304,81.50642235,73.75
25025071101,"Boston, MA--NH--RI",1.082295655,16.12347453,82.143
25017374400,"Boston, MA--NH--RI",0.6478281132,78.39996548,134.306
25021403300,"Boston, MA--NH--RI",0.207179396,89.76213309,110.263
25017365202,"Boston, MA--NH--RI",0.1178004038,88.32802511,127.841
25005985600,"Boston, MA--NH--RI",-0.1084227895,83.6478666,76.324
25017358600,"Boston, MA--NH--RI",0.3306637791,76.29910231,132.588
25025070900,"Boston, MA--NH--RI",0.8198808897,21.79649615,82.629
25017326101,"Boston, MA--NH--RI",-0.06456677395,81.3902157,95.648
25025020303,"Boston, MA--NH--RI",0.9503066481,3.989293399,90.893
25025030300,"Boston, MA--NH--RI",0.6313958418,3.697216785,97.591
25025120700,"Boston, MA--NH--RI",0.7756543416,28.11295708,70.493
25021400500,"Boston, MA--NH--RI",0.9323071689,67.6634289,74.045
25017382601,"Boston, MA--NH--RI",0.516893218,83.12186007,68.162
25021415101,"Boston, MA--NH--RI",0.2768352779,80.08925314,86.029
25009260302,"Boston, MA--NH--RI",0.004596737183,71.25387327,69.861
25009261101,"Boston, MA--NH--RI",0.2326916645,63.62591409,71.729
25021403400,"Boston, MA--NH--RI",0.2299134596,86.84720361,113.897
25017373800,"Boston, MA--NH--RI",0.3815667437,79.22744126,103.274
25017336100,"Boston, MA--NH--RI",0.3500065527,64.46601313,84.487
25017338200,"Boston, MA--NH--RI",0.6326028698,51.60749991,76.011
25025130404,"Boston, MA--NH--RI",0.5376645855,64.8625747,59.575
25017383300,"Boston, MA--NH--RI",0.4179082858,44.94153239,61.25
25025070500,"Boston, MA--NH--RI",0.8432648147,32.11009047,97.809
25021402300,"Boston, MA--NH--RI",0.4823517455,73.53663904,73.9
33015065008,"Boston, MA--NH--RI",0.03543878899,5.564665581,44.034
25021419200,"Boston, MA--NH--RI",0.5683282624,64.79408524,64.158
25017357700,"Boston, MA--NH--RI",0.284871788,66.88947608,68.841
25017373100,"Boston, MA--NH--RI",1.083030753,53.20881088,64.779
25025070200,"Boston, MA--NH--RI",0.6199027408,3.087649076,47.708
25009254402,"Boston, MA--NH--RI",0.1678950645,77.29360223,123.848
25021420201,"Boston, MA--NH--RI",0.2464972052,70.28649762,51.25
25009266300,"Boston, MA--NH--RI",0.2687756298,53.30507127,52.162
25025000202,"Boston, MA--NH--RI",1.044362004,37.1265417,58.563
25009203100,"Boston, MA--NH--RI",0.1680988076,50.83829298,113.711
25017336200,"Boston, MA--NH--RI",0.3920676237,67.17593855,92.89
25017368902,"Boston, MA--NH--RI",0.8408938534,45.88460942,56.096
25025130200,"Boston, MA--NH--RI",0.4661057794,57.54643413,69.219
25025060800,"Boston, MA--NH--RI",0.9584557187,9.273302884,67.827
25021423100,"Boston, MA--NH--RI",-0.3066652127,26.21482446,111.914
25017333502,"Boston, MA--NH--RI",0.6386120581,54.59357549,54.146
25027745100,"Boston, MA--NH--RI",0.04621930588,80.14127294,64.432
25021418101,"Boston, MA--NH--RI",0.6602451902,66.02612387,61.848
25009217600,"Boston, MA--NH--RI",-0.185556272,55.02808504,79.311
25017339200,"Boston, MA--NH--RI",0.4036139218,59.0173433,81.138
25025091400,"Boston, MA--NH--RI",0.9198133923,36.87071198,41.497
25017382500,"Boston, MA--NH--RI",0.3700522107,49.5656085,84.21
25017356702,"Boston, MA--NH--RI",0.5755371032,56.93672063,78.807
25009204200,"Boston, MA--NH--RI",0.5694870676,29.11032757,46.033
25021408101,"Boston, MA--NH--RI",0.06127290232,84.24217783,75.281
25009204300,"Boston, MA--NH--RI",0.5272123073,3.621814267,38.458
25023509101,"Boston, MA--NH--RI",-0.3324672689,76.46914017,66.94
25023505200,"Boston, MA--NH--RI",-0.3095499951,28.48050189,82.1
25009268200,"Boston, MA--NH--RI",0.1946115211,51.02966602,77.857
25017370400,"Boston, MA--NH--RI",1.031284229,33.22823249,57.471
25023510503,"Boston, MA--NH--RI",0.183268473,58.5691931,41.481
25009206800,"Boston, MA--NH--RI",0.6952892815,13.47173212,33.894
25017316400,"Boston, MA--NH--RI",0.2621153533,74.5219701,56.25
25025081700,"Boston, MA--NH--RI",0.9711922982,33.20254974,38.931
25023542101,"Boston, MA--NH--RI",-0.3776859892,77.8845836,53.413
25017383600,"Boston, MA--NH--RI",0.428513223,64.41638585,61.04
25021407100,"Boston, MA--NH--RI",0.1068132655,83.73985882,74.297
25017312300,"Boston, MA--NH--RI",0.7625945274,63.45107323,43.011
25017370101,"Boston, MA--NH--RI",1.023902172,43.89627945,72.888
25017350700,"Boston, MA--NH--RI",1.022307726,28.60068679,56.378
25017315200,"Boston, MA--NH--RI",0.3263101334,77.35895285,71.336
25017310100,"Boston, MA--NH--RI",1.071892595,12.99582097,49.853
25005614000,"Boston, MA--NH--RI",0.6190837698,53.50786627,37.486
25017333200,"Boston, MA--NH--RI",0.5479770767,66.50753358,62.464
25005613600,"Boston, MA--NH--RI",0.3560268183,41.95409539,41.13
25021442202,"Boston, MA--NH--RI",0.01102165571,78.67426339,72.527
25017351403,"Boston, MA--NH--RI",1.075937919,14.72130335,44.352
25023502101,"Boston, MA--NH--RI",0.1332491072,70.95573454,51.294
25017341400,"Boston, MA--NH--RI",1.030465056,22.68164898,44.742
25025051101,"Boston, MA--NH--RI",0.5811560169,14.21151016,41.142
25023511600,"Boston, MA--NH--RI",0.3793819177,48.88921803,40.663
25025170300,"Boston, MA--NH--RI",0.6141718963,24.01493286,50.082
25025010405,"Boston, MA--NH--RI",0.8241139843,20.84724369,35.769
25017353102,"Boston, MA--NH--RI",1.023384403,6.695043941,39.653
25017353900,"Boston, MA--NH--RI",0.95053803,26.55087234,51.128
25017373600,"Boston, MA--NH--RI",0.365643009,78.72143731,147
25025000402,"Boston, MA--NH--RI",0.9059188774,45.69730196,60.75
25025000502,"Boston, MA--NH--RI",0.6222589176,26.98928183,53.75
25017352102,"Boston, MA--NH--RI",1.198897735,9.072002142,67.386
25021400100,"Boston, MA--NH--RI",1.053780687,61.06473777,69.054
25021402500,"Boston, MA--NH--RI",0.1386521334,80.83190819,103.166
25025081100,"Boston, MA--NH--RI",0.9110467995,39.07536319,51.87
25025081500,"Boston, MA--NH--RI",0.9250185574,53.9482309,42.222
25025100603,"Boston, MA--NH--RI",0.6561759517,11.3543895,63.9
25017366100,"Boston, MA--NH--RI",0.1780839286,80.18053905,94.792
25017382300,"Boston, MA--NH--RI",0.1103469186,86.0453331,95.586
25021401200,"Boston, MA--NH--RI",0.2145467734,69.17967538,101.577
25017336402,"Boston, MA--NH--RI",0.3708353374,53.97569126,65.042
25025000201,"Boston, MA--NH--RI",1.020484809,33.5334388,56.312
25005600100,"Boston, MA--NH--RI",-0.02208452585,83.05868255,64.688
33015051000,"Boston, MA--NH--RI",-0.4716863612,88.3807629,77.188
25025120400,"Boston, MA--NH--RI",0.6170876456,59.52592067,71.958
25025060101,"Boston, MA--NH--RI",0.2998999381,10.38743324,69.261
25017358300,"Boston, MA--NH--RI",0.06817675028,81.52627352,126.52
25025091001,"Boston, MA--NH--RI",0.6944263396,16.61318166,61.471
25023508200,"Boston, MA--NH--RI",-0.3141924203,81.17847239,75.058
25017311900,"Boston, MA--NH--RI",1.204628333,17.38030474,31.91
25023530600,"Boston, MA--NH--RI",-0.6246173256,76.98612055,60.336
25017373200,"Boston, MA--NH--RI",1.120802408,36.44101411,55.263
25017373900,"Boston, MA--NH--RI",0.4104849747,81.892543,130.833
25017311100,"Boston, MA--NH--RI",1.067013096,12.94758011,30
25017351300,"Boston, MA--NH--RI",1.149110907,29.67214564,56.345
25023506101,"Boston, MA--NH--RI",-0.4474006379,67.33675239,76.641
25009204101,"Boston, MA--NH--RI",0.4355991331,23.33124496,54.977
25017387201,"Boston, MA--NH--RI",0.04611792041,84.27724526,87.903
25009260500,"Boston, MA--NH--RI",0.2889676295,75.34991398,63.708
25023501102,"Boston, MA--NH--RI",0.03861260202,59.41810083,94.932
25021410100,"Boston, MA--NH--RI",-0.09254202882,79.12421338,67.143
25025180500,"Boston, MA--NH--RI",0.2787988995,2.081522685,59.19
25009253202,"Boston, MA--NH--RI",0.3216732055,67.89042405,64.185
25009206500,"Boston, MA--NH--RI",0.6213175658,24.33306332,37.125
25023530500,"Boston, MA--NH--RI",-0.4401992467,48.98324353,46.18
25025090100,"Boston, MA--NH--RI",0.8034100954,27.62096591,38.443
25021421200,"Boston, MA--NH--RI",-0.1067187779,84.1442672,54.701
25023520100,"Boston, MA--NH--RI",0.07931016577,75.09346602,57.535
25005613100,"Boston, MA--NH--RI",0.1045794092,72.08443605,50.629
33015065001,"Boston, MA--NH--RI",0.02120760027,74.5781634,57.381
25009252300,"Boston, MA--NH--RI",0.5346973401,60.05242472,41.795
33011012300,"Boston, MA--NH--RI",0.09256061695,79.63627551,64.616
25017383200,"Boston, MA--NH--RI",0.4840694587,56.53538607,42.448
25021420302,"Boston, MA--NH--RI",0.2327676544,73.01144444,51.947
25017353000,"Boston, MA--NH--RI",1.095417691,26.09207555,62.608
25017353300,"Boston, MA--NH--RI",1.042054181,38.18862512,64.531
25017354300,"Boston, MA--NH--RI",0.9167764863,38.42194336,75.643
25025000504,"Boston, MA--NH--RI",0.9070597691,34.60388639,51.886
25005611102,"Boston, MA--NH--RI",-0.00136747706,89.36347183,74.314
25017353200,"Boston, MA--NH--RI",1.037478432,27.29973082,57.368
25017373500,"Boston, MA--NH--RI",0.7908406121,79.17379664,114.934
25017359100,"Boston, MA--NH--RI",0.2975964523,78.72995759,93.871
25009254200,"Boston, MA--NH--RI",0.243456684,74.90583669,78.438
25009211401,"Boston, MA--NH--RI",0.2479036366,64.05702414,55.326
25023511702,"Boston, MA--NH--RI",0.3682005015,51.43428024,53.462
25025081001,"Boston, MA--NH--RI",0.9617064743,14.60468482,36.215
25027761400,"Boston, MA--NH--RI",-0.1381651894,78.82368339,87.083
25023510900,"Boston, MA--NH--RI",0.6730871471,12.24694103,30.915
25017351100,"Boston, MA--NH--RI",1.11590021,35.54493941,57.201
25017368400,"Boston, MA--NH--RI",0.6307806981,53.26532972,64.959
25009208102,"Boston, MA--NH--RI",0.4056269484,15.73205608,51.818
25017341300,"Boston, MA--NH--RI",0.8116553441,9.553235564,54.605
25017334400,"Boston, MA--NH--RI",0.214823471,84.41359091,75
25025090600,"Boston, MA--NH--RI",1.092518853,24.17529944,31.598
25017383901,"Boston, MA--NH--RI",0.02308935719,89.34933149,78.361
25009206700,"Boston, MA--NH--RI",0.7709766136,20.40942408,37.267
25009217100,"Boston, MA--NH--RI",0.01325380929,67.05387944,71.075
25017310500,"Boston, MA--NH--RI",0.9369147248,25.80340477,46.683
25023530200,"Boston, MA--NH--RI",-0.3895993681,23.33785479,43.5
25017342101,"Boston, MA--NH--RI",1.007970996,24.20123927,37.458
25017316500,"Boston, MA--NH--RI",0.4632301336,73.99635838,58.274
25017310601,"Boston, MA--NH--RI",0.3010589212,70.45198858,50.047
25009212100,"Boston, MA--NH--RI",-0.03090539693,80.36160009,84.903
25009206900,"Boston, MA--NH--RI",0.846356855,10.06161734,43.702
25025101002,"Boston, MA--NH--RI",0.7815741713,47.53832433,45.271
25005613800,"Boston, MA--NH--RI",0.5636298138,30.30447534,42.703
25025101102,"Boston, MA--NH--RI",0.7715302469,34.36176061,40.412
25009210300,"Boston, MA--NH--RI",0.3774776571,56.77527733,54.261
25025000802,"Boston, MA--NH--RI",1.091845474,12.34475797,44.355
25017383400,"Boston, MA--NH--RI",0.6171901794,51.03172626,45.675
25017311400,"Boston, MA--NH--RI",0.7527765813,38.33160608,41.291
25027744200,"Boston, MA--NH--RI",0.2774857921,62.17370871,51.461
25025092101,"Boston, MA--NH--RI",0.8093281637,20.17941853,46.801
25023542300,"Boston, MA--NH--RI",-0.04528390396,71.63326271,48.131
25009216100,"Boston, MA--NH--RI",-0.1176203108,80.7275593,82.411
25025071201,"Boston, MA--NH--RI",0.8879589422,4.930618942,78.988
25009207000,"Boston, MA--NH--RI",0.8703873082,8.729305056,35.212
33015060000,"Boston, MA--NH--RI",-0.07870735229,77.37092301,73.135
25021416101,"Boston, MA--NH--RI",0.1964200665,81.39891355,100.666
25021414100,"Boston, MA--NH--RI",-0.1949791865,86.31602108,79.276
25021413402,"Boston, MA--NH--RI",0.4846167578,65.9210737,70.473
25017374100,"Boston, MA--NH--RI",0.6083443728,58.88665997,83.564
25025070101,"Boston, MA--NH--RI",0.6032848629,3.264949962,97.842
25009221700,"Boston, MA--NH--RI",0.0392503394,25.91755762,52.367
25027761200,"Boston, MA--NH--RI",0.09781975282,69.4119665,74.764
25025000701,"Boston, MA--NH--RI",1.006719967,20.35629048,46.883
25023503102,"Boston, MA--NH--RI",-0.1312873607,83.89984506,73.574
25017388300,"Boston, MA--NH--RI",0.975615408,13.84090657,43.857
25017359300,"Boston, MA--NH--RI",0.1974154041,78.99120987,93.977
25009270100,"Boston, MA--NH--RI",0.01240104613,62.33500283,71.346
25009202102,"Boston, MA--NH--RI",0.2954970624,59.80531285,58.203
25021413200,"Boston, MA--NH--RI",0.4433486632,60.14608471,66.192
25009217400,"Boston, MA--NH--RI",0.3322594678,14.45801562,50.881
25023510400,"Boston, MA--NH--RI",0.6588949253,29.33289592,38.278
33015100400,"Boston, MA--NH--RI",0.3712019437,73.21626064,60.274
25009251700,"Boston, MA--NH--RI",0.9564207671,50.14820657,35.562
25021422302,"Boston, MA--NH--RI",0.2899876951,64.918338,63.341
25025100100,"Boston, MA--NH--RI",0.7427566625,24.11966964,42.21
25009260800,"Boston, MA--NH--RI",0.7912766438,38.89365495,40.179
25009206400,"Boston, MA--NH--RI",0.5021314573,37.30546135,42.489
25017350200,"Boston, MA--NH--RI",1.079378499,25.53842439,60.142
25025140300,"Boston, MA--NH--RI",0.5559902335,40.62580057,41.592
25017310200,"Boston, MA--NH--RI",0.723836776,52.17837383,45.971
25009250800,"Boston, MA--NH--RI",0.9990407521,36.62369796,29.005
25025010300,"Boston, MA--NH--RI",0.9247418942,20.29682319,30.395
25025010404,"Boston, MA--NH--RI",0.8063351314,10.13688043,50.324
25017368901,"Boston, MA--NH--RI",0.3019627575,80.6561077,62.174
25025010203,"Boston, MA--NH--RI",0.8672487841,9.072751144,66.402
25009204102,"Boston, MA--NH--RI",0.2686997247,66.22659484,58.906
25023510300,"Boston, MA--NH--RI",0.555281172,35.0096078,43.5
25025081300,"Boston, MA--NH--RI",0.8756546646,25.02854478,36.859
25005613300,"Boston, MA--NH--RI",0.04460065578,85.19513269,61.336
25009205900,"Boston, MA--NH--RI",0.3571499601,34.76908577,41.543
25021404400,"Boston, MA--NH--RI",0.2439589751,79.59651953,135.066
25017365201,"Boston, MA--NH--RI",0.1124532361,90.8914483,124.353
25017352500,"Boston, MA--NH--RI",1.17227716,36.18370234,60.791
25009223200,"Boston, MA--NH--RI",0.07881109955,63.653327,56.689
25025091200,"Boston, MA--NH--RI",0.8237009739,29.34342195,57.235
25021403500,"Boston, MA--NH--RI",0.5318185104,59.12685844,85.25
25025160601,"Boston, MA--NH--RI",0.9911122939,32.78048556,42.278
25017388200,"Boston, MA--NH--RI",-0.1170355593,84.58338801,52.109
25009260100,"Boston, MA--NH--RI",0.8414361087,16.17760137,44.509
25023511301,"Boston, MA--NH--RI",0.5776579788,63.212032,42.292
25017350104,"Boston, MA--NH--RI",1.024747413,15.96979327,42.491
25009250400,"Boston, MA--NH--RI",1.175942975,22.61325927,24.63
25017342400,"Boston, MA--NH--RI",1.07926117,5.725836318,45.589
25025040801,"Boston, MA--NH--RI",0.7226906837,2.561549702,85.039
25025140202,"Boston, MA--NH--RI",0.599070812,67.71764504,56.519
25021400800,"Boston, MA--NH--RI",1.048249361,45.91633347,64.873
25009221500,"Boston, MA--NH--RI",0.2015673813,5.998372243,36.09
25005611202,"Boston, MA--NH--RI",-0.03230804647,76.53042831,68.258
25017368800,"Boston, MA--NH--RI",1.096547847,31.26364493,46.738
25023510800,"Boston, MA--NH--RI",0.6028583025,41.66273243,32.118
25009221400,"Boston, MA--NH--RI",0.08224831191,38.23601523,41.328
25009206100,"Boston, MA--NH--RI",0.6630418971,9.753479926,32.743
25025092000,"Boston, MA--NH--RI",0.8823796786,26.42828969,40.315
25017321300,"Boston, MA--NH--RI",0.09207462867,63.86260157,45.838
25017321500,"Boston, MA--NH--RI",0.05269868201,70.83481065,57
25017368600,"Boston, MA--NH--RI",0.9336805797,32.97243189,59.073
25017325100,"Boston, MA--NH--RI",0.1960250964,65.1455865,65.102
25017368500,"Boston, MA--NH--RI",0.9779041017,16.98725673,52.806
25017383101,"Boston, MA--NH--RI",0.6161964585,46.50530233,32.126
25025020302,"Boston, MA--NH--RI",0.6335090445,11.01690756,87.475
25025120103,"Boston, MA--NH--RI",0.5649462247,62.551961,84.375
25017315403,"Boston, MA--NH--RI",0.441764884,87.04905125,64.511
25025000503,"Boston, MA--NH--RI",0.9070597691,28.41927103,62.841
25017350103,"Boston, MA--NH--RI",0.9924245051,4.44575743,50.787
25017354500,"Boston, MA--NH--RI",1.078168346,68.03018664,74.844
25009253205,"Boston, MA--NH--RI",-0.1318414606,94.11917364,94.667
25025040100,"Boston, MA--NH--RI",0.9091816299,14.60271807,89.497
25025020200,"Boston, MA--NH--RI",0.8855250844,9.224432801,72.979
25017341901,"Boston, MA--NH--RI",0.8675832139,23.38971193,47.773
25017350800,"Boston, MA--NH--RI",1.113626239,28.70340099,62.159
25025010403,"Boston, MA--NH--RI",0.8063351314,2.393249749,65.286
25017366201,"Boston, MA--NH--RI",0.04165309549,86.28636015,125.521
25017363103,"Boston, MA--NH--RI",-0.06391983732,88.75265076,109.074
33015064000,"Boston, MA--NH--RI",-0.07045063034,70.23042996,75.893
25009254401,"Boston, MA--NH--RI",0.2255073321,82.58654369,95.057
25025040200,"Boston, MA--NH--RI",0.6767811023,16.19533369,72.351
25017357500,"Boston, MA--NH--RI",0.7598173747,55.26048175,79.583
25025180400,"Boston, MA--NH--RI",0.2787988995,9.867468365,52.778
33015062000,"Boston, MA--NH--RI",-0.1756160297,82.02373754,62.196
25021404301,"Boston, MA--NH--RI",0.2223749673,96.36570962,151.902
25017317202,"Boston, MA--NH--RI",0.3503827505,86.10044052,87.355
25023507103,"Boston, MA--NH--RI",-0.4504529224,51.55937705,93.023
25017318400,"Boston, MA--NH--RI",0.09230460224,80.42237793,95.125
25023500103,"Boston, MA--NH--RI",-0.3211093453,8.138096448,64.861
25017337101,"Boston, MA--NH--RI",0.4880048329,69.43253553,70.347
25017357100,"Boston, MA--NH--RI",0.6660262196,72.87945317,98.836
25017357200,"Boston, MA--NH--RI",0.7698493189,58.08247021,112.721
25021406102,"Boston, MA--NH--RI",-0.02106760424,93.70533178,105.917
25017338100,"Boston, MA--NH--RI",0.7247334649,81.51756353,101.25
25017366202,"Boston, MA--NH--RI",0.05227806166,82.92578994,118.542
25021417802,"Boston, MA--NH--RI",0.02355368776,14.53022483,43.088
25025140106,"Boston, MA--NH--RI",0.4856638881,56.64461584,35.932
25021400700,"Boston, MA--NH--RI",0.7957677064,48.49080579,103.516
25017314302,"Boston, MA--NH--RI",0.09318130785,72.10662351,70.053
25021409102,"Boston, MA--NH--RI",0.007301370352,85.34258605,92.798
25017352400,"Boston, MA--NH--RI",1.158489837,17.71735647,42.386
25021404100,"Boston, MA--NH--RI",0.4690411744,78.80984793,104.844
25021422301,"Boston, MA--NH--RI",0.1867076715,79.35355624,65.265
25017387202,"Boston, MA--NH--RI",-0.1575919561,91.21497073,91.384
25017386100,"Boston, MA--NH--RI",0.004183808849,88.84656709,134.398
25009252603,"Boston, MA--NH--RI",0.2006376071,79.64983636,56.516
25023504102,"Boston, MA--NH--RI",-0.3039440574,85.62570403,111.912
25017327101,"Boston, MA--NH--RI",-0.08276672536,85.11448259,80.306
25009217202,"Boston, MA--NH--RI",0.3206953563,49.55962168,69.934
25023525204,"Boston, MA--NH--RI",-0.08687148475,76.8200563,63.266
25023543100,"Boston, MA--NH--RI",-0.3260558643,77.54902816,62.25
25009221902,"Boston, MA--NH--RI",-0.3211452716,60.02131314,54.572
25017318300,"Boston, MA--NH--RI",0.04585406015,87.94514117,106.044
25021412100,"Boston, MA--NH--RI",0.09083514769,87.16746949,104.626
25009203301,"Boston, MA--NH--RI",-0.1140428262,41.74425436,66.284
25009252202,"Boston, MA--NH--RI",0.1361062721,79.95200434,66.833
25025170502,"Boston, MA--NH--RI",0.1787428559,5.401564542,60.873
25021410300,"Boston, MA--NH--RI",-0.09133891253,88.17682158,73.35
25025110301,"Boston, MA--NH--RI",0.6814704804,42.75554166,51.737
25009221901,"Boston, MA--NH--RI",-0.516243979,81.60017082,51.955
25009203200,"Boston, MA--NH--RI",-0.06257242259,26.57996501,78.728
25025120500,"Boston, MA--NH--RI",0.9170806992,36.39924617,50.299
25021414300,"Boston, MA--NH--RI",-0.1059939237,86.81651575,87.984
25021401000,"Boston, MA--NH--RI",0.6970775818,68.77259666,84.909
25025061000,"Boston, MA--NH--RI",1.012132233,7.353767884,61.375
25021456301,"Boston, MA--NH--RI",0.2747857361,48.42500145,52.049
25009266400,"Boston, MA--NH--RI",0.03181957761,74.537065,61.25
25023540101,"Boston, MA--NH--RI",-0.08897016042,71.28885658,61.375
25025081200,"Boston, MA--NH--RI",0.9560093489,24.78098823,40.763
25017374600,"Boston, MA--NH--RI",0.9110084483,68.28454159,88.25
25009203302,"Boston, MA--NH--RI",-0.1373448938,24.53466267,109.5
25021402101,"Boston, MA--NH--RI",0.4423161061,64.35497216,71.354
25023524102,"Boston, MA--NH--RI",0.0648942072,73.02022748,58.347
25025110201,"Boston, MA--NH--RI",0.7153077065,47.63732888,42.163
25017322100,"Boston, MA--NH--RI",0.1457103269,78.12714542,72.237
25017340000,"Boston, MA--NH--RI",0.3560598814,23.09182826,58.487
33011200100,"Boston, MA--NH--RI",-0.07484195749,84.38421353,61.115
25023506203,"Boston, MA--NH--RI",-0.2940568904,51.8661245,68.293
25017301102,"Boston, MA--NH--RI",-0.3306511927,92.1559317,57.572
25009213100,"Boston, MA--NH--RI",-0.1445439533,90.24148994,102.601
25017315100,"Boston, MA--NH--RI",0.4155386434,71.05436892,68.364
25005613400,"Boston, MA--NH--RI",-0.001531425628,80.73012539,56.441
25009250300,"Boston, MA--NH--RI",1.108862193,13.80045216,30.542
25017336401,"Boston, MA--NH--RI",0.4318522079,70.76154261,62.464
33011200300,"Boston, MA--NH--RI",-0.0174875716,83.05553811,73.143
25005610203,"Boston, MA--NH--RI",0.1250317501,83.23307753,79.565
25005613901,"Boston, MA--NH--RI",0.3019841515,67.74916023,42.15
25009205600,"Boston, MA--NH--RI",0.1706420299,56.79176193,49.98
25023520201,"Boston, MA--NH--RI",-0.1221557238,75.06497677,52.22
33015050000,"Boston, MA--NH--RI",-0.7094098646,89.57478818,57.721
25009252602,"Boston, MA--NH--RI",0.1111640308,76.09950885,64.428
25027744102,"Boston, MA--NH--RI",-0.1682304509,79.27131283,63.665
25017339801,"Boston, MA--NH--RI",1.111574455,11.18667202,68.491
25017316101,"Boston, MA--NH--RI",0.3369921268,84.31620428,66.875
33015102100,"Boston, MA--NH--RI",-0.1411113022,88.64481076,58.855
25017322400,"Boston, MA--NH--RI",0.3508620259,65.39235201,55.046
25025050400,"Boston, MA--NH--RI",0.5878568705,12.564209,36.845
25023544100,"Boston, MA--NH--RI",-0.2809824171,63.1347705,58.628
25025050500,"Boston, MA--NH--RI",0.5878568705,10.2571893,34.34
25021411100,"Boston, MA--NH--RI",0.03684715009,80.68448776,78.198
25017339700,"Boston, MA--NH--RI",1.122336818,16.25753812,42.115
33011011102,"Boston, MA--NH--RI",0.5764375317,31.31496183,52.708
25023520202,"Boston, MA--NH--RI",-0.1474647569,81.3054166,60.064
25025110502,"Boston, MA--NH--RI",0.6092690371,42.5955429,52.271
25017317302,"Boston, MA--NH--RI",0.373223397,73.14052619,69.788
25025170501,"Boston, MA--NH--RI",0.365886686,5.741370617,43.125
25021413100,"Boston, MA--NH--RI",0.5989668672,59.11655539,63.373
25009210800,"Boston, MA--NH--RI",0.6822506977,23.15865456,44.057
25025180101,"Boston, MA--NH--RI",0.2657598552,15.32057195,59.918
25021416200,"Boston, MA--NH--RI",0.5787164382,77.74456229,74.87
25021417501,"Boston, MA--NH--RI",0.5131079261,8.548789719,60.537
33015063002,"Boston, MA--NH--RI",0.09362474126,33.91870046,52.842
25009205700,"Boston, MA--NH--RI",0.3690039739,42.24477154,49.637
33015100200,"Boston, MA--NH--RI",0.1734338306,80.73527564,55.994
25017312100,"Boston, MA--NH--RI",1.146219074,36.64753396,43.582
25017314101,"Boston, MA--NH--RI",0.2104841761,74.66247732,60.045
25025160400,"Boston, MA--NH--RI",1.157496445,2.914813328,35.95
25017321600,"Boston, MA--NH--RI",0.007983905834,66.17757783,70.332
25017311200,"Boston, MA--NH--RI",1.082216192,23.78040497,37.713
25023523202,"Boston, MA--NH--RI",-0.113458008,79.26607864,61.091
25009260900,"Boston, MA--NH--RI",0.5101548989,58.52230627,51.099
25023510100,"Boston, MA--NH--RI",0.08102440842,66.36824396,46.169
25023526100,"Boston, MA--NH--RI",-0.2190275962,67.86507861,56.605
25017314102,"Boston, MA--NH--RI",0.4045874075,70.04042955,61.178
