Census_geoid,Urban_name,CUHI_day_summer,Tree Area (%),Median Income (K)
25025101001,"Boston, MA--NH--RI",0.7137457885,58.46897296,39.015
25009206200,"Boston, MA--NH--RI",0.622859218,29.10969295,33.666
25025050901,"Boston, MA--NH--RI",0.7883995375,4.402761366,42.691
25025160501,"Boston, MA--NH--RI",1.149555084,14.76022442,35.514
25017342300,"Boston, MA--NH--RI",1.075781156,11.25865182,46.984
25025981300,"Boston, MA--NH--RI",0.5861123548,0.628124765,90.313
25025010408,"Boston, MA--NH--RI",0.8722771604,16.05949753,60.424
25025030200,"Boston, MA--NH--RI",0.8841654809,2.217303852,69.902
25017317201,"Boston, MA--NH--RI",0.195596815,89.79704286,84.383
25017373700,"Boston, MA--NH--RI",0.5976486067,81.01372364,142.847
25025120600,"Boston, MA--NH--RI",0.7983622777,52.4411654,68.048
25017353400,"Boston, MA--NH--RI",1.015216169,23.4706644,63.618
25017350900,"Boston, MA--NH--RI",1.130200742,31.14169842,66.424
25023501201,"Boston, MA--NH--RI",-0.0646871042,86.83354648,103.966
25017362100,"Boston, MA--NH--RI",-0.06531295335,92.49278406,149.583
25023506202,"Boston, MA--NH--RI",-0.259614058,81.52122885,74.01
25025040401,"Boston, MA--NH--RI",0.9426889657,10.40724198,78.205
25021402200,"Boston, MA--NH--RI",0.6605590234,58.21263103,54.366
25009222100,"Boston, MA--NH--RI",-0.2091882465,55.93289282,72.125
25021442201,"Boston, MA--NH--RI",-0.165514662,81.57888922,93.912
25017352700,"Boston, MA--NH--RI",1.212347885,16.49378475,61.25
25017357300,"Boston, MA--NH--RI",0.9407460711,47.54701981,80.231
25027715100,"Boston, MA--NH--RI",-0.257543939,83.33469672,101.031
25017382400,"Boston, MA--NH--RI",0.2792014244,77.61351681,84.095
25017300100,"Boston, MA--NH--RI",-1.340405151,90.8871677,61.359
25025040300,"Boston, MA--NH--RI",0.7432613195,11.63678109,83.787
25021442103,"Boston, MA--NH--RI",0.05897040579,87.42383835,88.333
25017388100,"Boston, MA--NH--RI",-0.1140513364,86.68943541,99.276
25009221600,"Boston, MA--NH--RI",-0.002086301444,40.13713864,48.977
25017327103,"Boston, MA--NH--RI",-0.150655999,83.1966198,68.606
25025060501,"Boston, MA--NH--RI",0.5262626676,9.153659169,73.664
25023530100,"Boston, MA--NH--RI",-0.2172199091,56.54943783,54.549
25025000401,"Boston, MA--NH--RI",0.9083363238,32.61764441,58.426
25023500101,"Boston, MA--NH--RI",-1.739516688,2.130575853,64.033
33015104102,"Boston, MA--NH--RI",-0.2709448213,82.96816158,63.884
33015103100,"Boston, MA--NH--RI",-0.1805503187,85.8742829,72.775
33011200200,"Boston, MA--NH--RI",0.1142826789,84.23765178,65.725
25021456402,"Boston, MA--NH--RI",-0.1597119113,87.6069535,62.736
25021456302,"Boston, MA--NH--RI",0.2924690591,64.29358904,55.983
25017356400,"Boston, MA--NH--RI",0.3296649299,68.51976491,103.544
25017336300,"Boston, MA--NH--RI",0.3663072512,69.14751688,78.269
25017317101,"Boston, MA--NH--RI",0.2813880391,78.36768307,72.88
25017318100,"Boston, MA--NH--RI",0.1117301331,76.626638,86.736
25025082000,"Boston, MA--NH--RI",0.9331467256,36.7315975,46.206
25021411200,"Boston, MA--NH--RI",0.3059211928,77.78585459,80.692
25023508102,"Boston, MA--NH--RI",-0.2078347694,68.27973413,61.653
25009260600,"Boston, MA--NH--RI",0.5559612339,63.02988124,40.989
25025101101,"Boston, MA--NH--RI",0.6864722682,34.2663463,40.673
25009267101,"Boston, MA--NH--RI",-0.06726878248,17.7265079,54.088
25027744101,"Boston, MA--NH--RI",-0.2027553906,89.881937,67.065
25009261102,"Boston, MA--NH--RI",0.3668483726,55.84130915,56.094
25021417801,"Boston, MA--NH--RI",-0.0338752364,6.483119114,71.75
25025050600,"Boston, MA--NH--RI",0.5894999053,10.31668238,39.871
33015055002,"Boston, MA--NH--RI",-0.3254660917,87.26753585,53.211
25017339600,"Boston, MA--NH--RI",1.144143268,12.25040766,55.512
25021418004,"Boston, MA--NH--RI",0.7164183033,26.36021313,47.965
25025100800,"Boston, MA--NH--RI",0.7883823272,39.91851694,60.754
25017312200,"Boston, MA--NH--RI",1.013222827,31.43988037,42.009
25023511400,"Boston, MA--NH--RI",0.7479541417,35.96376519,36.417
25021421100,"Boston, MA--NH--RI",0.04307893676,79.05299552,47.01
25025091500,"Boston, MA--NH--RI",0.8434114899,35.21253159,35.275
25017341500,"Boston, MA--NH--RI",0.9541004137,19.54659784,38.698
25017342201,"Boston, MA--NH--RI",1.016473872,15.45840679,39.574
25023510200,"Boston, MA--NH--RI",0.2335799817,68.2498577,42.364
25025160200,"Boston, MA--NH--RI",0.9586044594,10.65998185,35.109
25017341200,"Boston, MA--NH--RI",0.6866852649,13.90173483,53.459
25025030100,"Boston, MA--NH--RI",0.8704410022,15.36599778,71.849
25017374200,"Boston, MA--NH--RI",0.4997933071,84.05132105,100.598
25017338400,"Boston, MA--NH--RI",0.2393609544,79.29493879,113.25
25017365100,"Boston, MA--NH--RI",0.1044242541,86.67527946,121.64
25017351203,"Boston, MA--NH--RI",1.220152549,16.98662161,55.383
25009221100,"Boston, MA--NH--RI",-0.5154444571,78.05252704,62.75
25017316202,"Boston, MA--NH--RI",0.421131394,76.878595,61.927
25021442102,"Boston, MA--NH--RI",0.05097900339,77.36147007,73.916
25027744400,"Boston, MA--NH--RI",0.1368603983,55.37918121,52.417
25009264100,"Boston, MA--NH--RI",0.03131250192,80.3314155,60.857
25021410400,"Boston, MA--NH--RI",-0.1503540611,77.06141848,67.139
33015100100,"Boston, MA--NH--RI",-0.08049649991,83.19143753,54.057
25009205100,"Boston, MA--NH--RI",0.2806628985,59.74282167,49.051
25009210400,"Boston, MA--NH--RI",0.4692192408,53.90802607,60.151
25005614102,"Boston, MA--NH--RI",0.02261387518,74.41028646,56.354
25017316300,"Boston, MA--NH--RI",0.2361926534,72.67520771,60.883
25009251600,"Boston, MA--NH--RI",1.218405919,17.02415187,30.035
25025050200,"Boston, MA--NH--RI",0.7012836604,13.46005442,30.469
25017360100,"Boston, MA--NH--RI",0.4469708693,37.7180505,64.286
25017353500,"Boston, MA--NH--RI",0.9926161126,42.57872392,59
25025000602,"Boston, MA--NH--RI",1.041017622,34.4452434,44.441
25009250900,"Boston, MA--NH--RI",1.201273394,24.56657707,36.154
25023505101,"Boston, MA--NH--RI",-0.3764149967,18.47632296,79.907
25009251300,"Boston, MA--NH--RI",1.020199633,18.81570476,29.685
25017334100,"Boston, MA--NH--RI",0.5991114169,81.33251781,85.538
25025130402,"Boston, MA--NH--RI",0.5935096272,39.58874952,65.225
25017342102,"Boston, MA--NH--RI",0.9423293782,36.11243747,50.526
25009204701,"Boston, MA--NH--RI",0.2793648512,64.51945912,60.944
25009206300,"Boston, MA--NH--RI",0.5717766957,26.58721318,38.98
25017383102,"Boston, MA--NH--RI",0.6495036009,47.98401153,35.256
25017328100,"Boston, MA--NH--RI",0.04760436954,85.05215566,84.958
25021405100,"Boston, MA--NH--RI",-0.1292904876,91.37273538,133.625
25021418003,"Boston, MA--NH--RI",0.5848222496,44.8152888,66.649
25025090200,"Boston, MA--NH--RI",0.9318321941,19.09217063,27.128
25023521101,"Boston, MA--NH--RI",0.06247421433,75.87947486,58.183
25005610202,"Boston, MA--NH--RI",0.1204249582,81.20670199,75.776
25025110403,"Boston, MA--NH--RI",0.6924683638,59.13990363,58.684
25023500104,"Boston, MA--NH--RI",-0.4803544285,3.412149479,63.415
25023502102,"Boston, MA--NH--RI",-0.04076301483,80.67367865,53.328
25025140102,"Boston, MA--NH--RI",0.6147944103,46.33479311,56.553
25017310400,"Boston, MA--NH--RI",0.9580925095,13.9708359,34.024
25009250500,"Boston, MA--NH--RI",1.217617715,12.5132195,28.606
25017342600,"Boston, MA--NH--RI",1.174724005,14.1285119,38.961
25025140400,"Boston, MA--NH--RI",0.6456976869,51.79214304,46.42
25009220102,"Boston, MA--NH--RI",-0.5868798904,84.55584466,58.352
25025061101,"Boston, MA--NH--RI",0.6594812856,51.27532832,30.625
25023511500,"Boston, MA--NH--RI",0.7479104353,34.4960859,38.788
25017311700,"Boston, MA--NH--RI",1.161996803,24.58309133,40.294
25017331101,"Boston, MA--NH--RI",0.3348812222,74.21858984,61
33015106102,"Boston, MA--NH--RI",-0.06188312595,81.31140734,86.563
25021419300,"Boston, MA--NH--RI",0.5557332349,71.17680999,53.333
33015105100,"Boston, MA--NH--RI",-0.1399880069,80.59153488,57.572
25017370300,"Boston, MA--NH--RI",0.9466358596,40.108347,60.603
25009205500,"Boston, MA--NH--RI",0.2640765223,43.5328578,39.952
25025060700,"Boston, MA--NH--RI",0.7606165447,13.74924347,27.935
25021415300,"Boston, MA--NH--RI",0.1235495146,75.38203149,77.863
25021416300,"Boston, MA--NH--RI",0.6160610603,83.62606316,95.321
25009202200,"Boston, MA--NH--RI",0.3020084141,44.45898634,88.362
25009223300,"Boston, MA--NH--RI",-0.07316282775,84.73118261,66.556
25021400200,"Boston, MA--NH--RI",1.103144915,41.71723297,74.464
25021419600,"Boston, MA--NH--RI",0.08225573326,85.49840977,78.289
25017301101,"Boston, MA--NH--RI",-0.31604008,88.59230514,56.705
25009210600,"Boston, MA--NH--RI",0.3997782267,56.99120342,43.567
25009210500,"Boston, MA--NH--RI",0.3469756659,67.81040038,57.738
25009207200,"Boston, MA--NH--RI",0.7149345044,6.03936353,41.088
25025100700,"Boston, MA--NH--RI",0.7466907552,15.49155022,62.436
25021457100,"Boston, MA--NH--RI",0.106133862,70.15424232,46.909
25021420202,"Boston, MA--NH--RI",-0.1343671005,68.55206859,46.25
25023521102,"Boston, MA--NH--RI",0.09411336011,69.75545606,53.077
25021422501,"Boston, MA--NH--RI",0.2934575481,70.74670838,50.727
25017312000,"Boston, MA--NH--RI",1.186932867,32.17402194,44.042
25025090300,"Boston, MA--NH--RI",0.9312950398,27.99231542,37.438
25025091300,"Boston, MA--NH--RI",0.9279521723,13.96361478,35.76
25017385201,"Boston, MA--NH--RI",0.03160845705,79.18833507,51.375
25017351204,"Boston, MA--NH--RI",1.167647531,17.17723797,55.096
25025061200,"Boston, MA--NH--RI",0.8474292265,1.437855545,76.667
25017360200,"Boston, MA--NH--RI",-0.1234382276,85.51821408,128.446
25021422502,"Boston, MA--NH--RI",0.3540028309,56.5926034,55.169
33015062500,"Boston, MA--NH--RI",-0.2211392619,81.42389661,70.382
25017382602,"Boston, MA--NH--RI",0.6285226088,68.24855401,76.667
25025051200,"Boston, MA--NH--RI",0.6097158747,8.021990384,60.03
25025110401,"Boston, MA--NH--RI",0.6925080502,49.62946552,45.247
25021404201,"Boston, MA--NH--RI",0.2427730262,94.57198064,203.438
25017352200,"Boston, MA--NH--RI",1.249813392,13.45477137,61.389
25017363201,"Boston, MA--NH--RI",0.1115821176,90.11276119,115.523
25017374300,"Boston, MA--NH--RI",0.5027533613,86.3390153,145.662
25017363202,"Boston, MA--NH--RI",0.1211022742,83.85462592,99.028
25021403100,"Boston, MA--NH--RI",0.4170855958,72.32938757,123.75
25017323100,"Boston, MA--NH--RI",-0.001399340868,83.1564574,103.203
25021417602,"Boston, MA--NH--RI",0.4670534754,7.058805839,61.365
25021418200,"Boston, MA--NH--RI",-0.01783531452,83.95198334,58.011
25005600202,"Boston, MA--NH--RI",-0.01358525636,79.77377806,57.863
25017341700,"Boston, MA--NH--RI",0.7633944966,49.34537885,51.711
33015052000,"Boston, MA--NH--RI",-0.2975109202,87.93975322,61.924
33015059000,"Boston, MA--NH--RI",-0.1842324601,83.31856557,55.506
25017314301,"Boston, MA--NH--RI",0.2970270367,68.23691451,55.123
25027717100,"Boston, MA--NH--RI",-0.1718255417,81.25975641,71.08
25021412300,"Boston, MA--NH--RI",0.4477607503,64.89680938,83.531
25021417400,"Boston, MA--NH--RI",-0.0167358331,8.740972399,72.969
25021400900,"Boston, MA--NH--RI",0.947855789,36.56290423,64.153
25009250100,"Boston, MA--NH--RI",1.185120452,6.097447108,35.739
25017332100,"Boston, MA--NH--RI",0.3496719324,86.11332704,79.929
25009209100,"Boston, MA--NH--RI",0.1399834007,69.14157244,82.067
25017368101,"Boston, MA--NH--RI",0.1366434256,63.25871962,64.446
25021417502,"Boston, MA--NH--RI",0.5057133139,20.6556705,42.444
25017311800,"Boston, MA--NH--RI",1.178772963,27.14148464,36.536
33015100302,"Boston, MA--NH--RI",0.320309035,66.01481728,53.655
25017311600,"Boston, MA--NH--RI",0.9175553389,47.70463196,45.823
25025092400,"Boston, MA--NH--RI",0.6965442266,29.27532591,38.091
25009204702,"Boston, MA--NH--RI",0.5168837702,58.53837168,58.179
25021415102,"Boston, MA--NH--RI",0.2407547386,69.61053496,62.189
33015053000,"Boston, MA--NH--RI",-0.2513479215,89.74118364,56.994
25009253100,"Boston, MA--NH--RI",0.7827734796,55.79652949,65.833
25025100900,"Boston, MA--NH--RI",0.7519606992,45.88239541,52.45
33015100301,"Boston, MA--NH--RI",0.3044858359,64.26589216,60.827
25017356300,"Boston, MA--NH--RI",0.8412718738,43.32007309,73.683
25017338500,"Boston, MA--NH--RI",0.2675401075,84.12777647,124.321
25017354400,"Boston, MA--NH--RI",0.9590106426,41.98344613,89.167
25017387100,"Boston, MA--NH--RI",0.07085378631,81.52264133,78.203
25025120201,"Boston, MA--NH--RI",0.4954142377,36.32638708,55.776
25017341101,"Boston, MA--NH--RI",0.5443998101,66.4394845,55.345
25023521202,"Boston, MA--NH--RI",0.03244727255,80.91387885,61.875
25009210900,"Boston, MA--NH--RI",0.6627612457,40.36131618,54.817
25017312400,"Boston, MA--NH--RI",1.121103332,23.29464402,40.701
25023525203,"Boston, MA--NH--RI",-0.005998042269,79.27100646,50.87
25023530400,"Boston, MA--NH--RI",-0.3222942693,65.69972388,63.41
33015104101,"Boston, MA--NH--RI",-0.2208863477,89.13665349,62.991
25009205300,"Boston, MA--NH--RI",0.1493163271,59.56269703,54.058
25023506102,"Boston, MA--NH--RI",-0.348855339,81.08756917,72.5
25023508101,"Boston, MA--NH--RI",-0.2150975553,81.68185601,62.511
25009252601,"Boston, MA--NH--RI",0.596420775,52.7152928,57.816
25025160602,"Boston, MA--NH--RI",1.031779125,30.77108554,39.556
25017342500,"Boston, MA--NH--RI",1.13814513,10.88205476,36.999
25009204500,"Boston, MA--NH--RI",0.3271165931,15.96285568,58.409
25023503101,"Boston, MA--NH--RI",-0.06760280254,86.23880639,87.745
25009251200,"Boston, MA--NH--RI",1.121761077,11.43261383,31.823
25017312502,"Boston, MA--NH--RI",0.7384763945,66.6114934,50.958
25023510700,"Boston, MA--NH--RI",0.5432270911,40.47071455,48.719
25025170400,"Boston, MA--NH--RI",0.4700386658,6.965379314,39.283
25025170800,"Boston, MA--NH--RI",0.4058562773,10.41865447,47.244
25023530300,"Boston, MA--NH--RI",-0.3414082132,31.41542074,52.215
25005613902,"Boston, MA--NH--RI",0.2421583709,75.36432138,49.167
25009250700,"Boston, MA--NH--RI",1.119507926,34.41123956,30.777
25017331200,"Boston, MA--NH--RI",0.3699802682,83.68489985,64.77
25009204600,"Boston, MA--NH--RI",0.399190093,38.37411773,52.016
25021417901,"Boston, MA--NH--RI",0.417107125,16.48842689,56.189
25025170100,"Boston, MA--NH--RI",0.8959491733,29.79085723,42.011
25009250600,"Boston, MA--NH--RI",1.138714297,33.99600361,31.967
25025120104,"Boston, MA--NH--RI",0.2672046966,49.95508178,73.438
25009268100,"Boston, MA--NH--RI",0.0428268899,72.54987761,89.063
25009265101,"Boston, MA--NH--RI",-0.1247408953,86.31568198,78.306
25021413401,"Boston, MA--NH--RI",0.4626648447,50.31048533,65.357
25025140201,"Boston, MA--NH--RI",0.7271221792,39.81559785,51.781
25005600203,"Boston, MA--NH--RI",-0.1956940084,89.53526761,81.973
25017356601,"Boston, MA--NH--RI",0.2632469483,64.81487088,78.157
25017317102,"Boston, MA--NH--RI",0.6902278091,64.56891401,67.083
25017313101,"Boston, MA--NH--RI",0.1287811216,78.3728266,64.909
25017368200,"Boston, MA--NH--RI",0.3159826623,60.86053258,73.62
25023511302,"Boston, MA--NH--RI",0.2880043397,79.67089512,52.692
25017332300,"Boston, MA--NH--RI",0.4697793265,74.87018986,74.743
25017333501,"Boston, MA--NH--RI",0.8041629112,55.81408632,62.488
33015101100,"Boston, MA--NH--RI",0.07397193858,80.45514446,53.506
25017356100,"Boston, MA--NH--RI",0.899386105,42.02671874,76.66
25021419400,"Boston, MA--NH--RI",0.4786020585,33.63965381,63.909
25021418102,"Boston, MA--NH--RI",0.6356873641,58.58092746,44.118
25023544200,"Boston, MA--NH--RI",-0.3596617116,56.84511748,53.04
25009205400,"Boston, MA--NH--RI",-0.01366345259,77.43975652,60.125
25025140105,"Boston, MA--NH--RI",0.5636614095,62.27690419,44.481
25025051000,"Boston, MA--NH--RI",0.7438102026,13.08836128,47.588
25021443102,"Boston, MA--NH--RI",0.001472105522,78.22468948,62.256
25017311500,"Boston, MA--NH--RI",0.9919508373,27.45421924,50.745
25025080500,"Boston, MA--NH--RI",1.103862566,19.73939601,33.384
25009252400,"Boston, MA--NH--RI",0.9578632355,42.68143247,36.081
25021417100,"Boston, MA--NH--RI",0.6917842323,59.49686857,64.47
25005614101,"Boston, MA--NH--RI",0.2908819529,70.23366556,46
25009207100,"Boston, MA--NH--RI",0.77553803,11.20469398,34.221
25017374700,"Boston, MA--NH--RI",0.6331706274,66.12717054,93.536
33015003602,"Boston, MA--NH--RI",-0.3820683086,88.36778685,62.606
25017333600,"Boston, MA--NH--RI",0.7099898861,44.01316433,59.816
25025020101,"Boston, MA--NH--RI",0.91250598,20.19291793,82.378
25017364101,"Boston, MA--NH--RI",0.2575641522,82.72187513,69.323
9015904400,"Worcester, MA--CT",0.4642894147,69.0071244,49.125
25027736500,"Worcester, MA--CT",0.144275166,74.22253076,69.375
25027738201,"Worcester, MA--CT",0.2047062321,80.30442824,72.096
25027739500,"Worcester, MA--CT",0.1418205356,81.87726875,100.398
25027716100,"Worcester, MA--CT",0.3412368667,55.45876648,60.88
25027726200,"Worcester, MA--CT",-0.4192129495,76.06326428,39.63
25027737100,"Worcester, MA--CT",-0.03095356057,78.41993507,54.571
25027732202,"Worcester, MA--CT",0.5899293116,60.28483123,39.948
25027730901,"Worcester, MA--CT",0.306274945,76.34779208,53.833
25027718100,"Worcester, MA--CT",-0.1437068905,72.2664578,69.079
25027758102,"Worcester, MA--CT",-0.3358846808,86.50887168,61.598
9015907100,"Worcester, MA--CT",0.5681640094,74.87971663,47
25027730802,"Worcester, MA--CT",0.4387795677,75.11802956,60.804
25027732901,"Worcester, MA--CT",0.6177895129,49.77407753,42.01
25027750200,"Worcester, MA--CT",0.2104362671,83.12802093,62.961
25027732500,"Worcester, MA--CT",1.015987143,5.46417829,36.434
25027731202,"Worcester, MA--CT",0.6872461567,35.48526578,8.882
9015903200,"Worcester, MA--CT",0.1562773029,80.95279172,57.237
25027730402,"Worcester, MA--CT",0.6430432581,44.99946515,39.837
25027731700,"Worcester, MA--CT",0.8807850803,4.11070305,35.813
25027736100,"Worcester, MA--CT",-0.3053654346,73.02348211,60.833
25027761300,"Worcester, MA--CT",0.3476529068,75.92083131,68.721
9015902500,"Worcester, MA--CT",-0.01758317764,82.60683317,54.806
25027728300,"Worcester, MA--CT",-0.3493808616,85.33315008,69.609
25027740101,"Worcester, MA--CT",0.1941378224,84.01211425,82.093
25027730801,"Worcester, MA--CT",0.2217186799,88.83348504,75.905
25027750300,"Worcester, MA--CT",0.2610052017,79.9044959,55.441
25027738202,"Worcester, MA--CT",0.09775865285,80.0520501,81.677
25027731204,"Worcester, MA--CT",0.7364986598,28.93376999,33.413
25027742300,"Worcester, MA--CT",0.5414292089,69.39641913,67.5
25027716300,"Worcester, MA--CT",0.633316205,53.34154711,44.171
25027739400,"Worcester, MA--CT",0.225961724,80.87105504,76.705
25027757300,"Worcester, MA--CT",0.1937425853,42.00630928,26.349
25027754400,"Worcester, MA--CT",0.2613487544,70.36030995,45.564
25027754200,"Worcester, MA--CT",0.3154538919,41.7825262,40.575
25027732802,"Worcester, MA--CT",0.5118135346,77.96225707,49.05
25027730300,"Worcester, MA--CT",0.3128431695,35.9830442,41.968
25027755200,"Worcester, MA--CT",-0.1202991798,77.83785645,54.196
25027731002,"Worcester, MA--CT",0.05018004641,64.82506674,47.464
25027732600,"Worcester, MA--CT",1.10572285,26.02049072,40.5
9015904100,"Worcester, MA--CT",-0.1461086713,89.18354471,50.903
25027731900,"Worcester, MA--CT",0.5222864704,45.52990313,37.09
25027729100,"Worcester, MA--CT",-0.115474458,75.78247187,61.563
25027740200,"Worcester, MA--CT",0.5462475305,77.8743171,69.75
25027730902,"Worcester, MA--CT",0.1471986493,70.32265348,46.729
25027727100,"Worcester, MA--CT",-1.119672389,84.72565597,70.25
25027757400,"Worcester, MA--CT",0.204248931,76.03599686,44.803
25027756101,"Worcester, MA--CT",-0.4685740459,82.75133608,56.563
25027721102,"Worcester, MA--CT",-0.9812829133,87.07043652,66.314
9015900100,"Worcester, MA--CT",-0.0733102408,84.69424896,56.868
25027735100,"Worcester, MA--CT",-0.9034088774,84.91626089,50.812
25027731300,"Worcester, MA--CT",0.8723736808,31.59257094,31.367
25027753200,"Worcester, MA--CT",0.02085050738,71.71005591,50.409
25027733000,"Worcester, MA--CT",0.9495087071,26.48198887,34.927
25027730401,"Worcester, MA--CT",0.4874698446,56.65508245,41.574
25027750100,"Worcester, MA--CT",0.2254949124,70.80561374,50.501
9015904500,"Worcester, MA--CT",0.5882024135,72.0759158,42.278
25027732002,"Worcester, MA--CT",0.4239219956,47.26015675,51.271
25027730600,"Worcester, MA--CT",-0.05797304802,80.09879782,73.445
25027726100,"Worcester, MA--CT",-0.6866710569,82.11008586,57.946
25027730200,"Worcester, MA--CT",0.1988606655,62.36992754,57.083
25027730700,"Worcester, MA--CT",-0.4013002388,79.01280522,58.559
9015905100,"Worcester, MA--CT",0.3057171961,83.29994357,60.634
25027731001,"Worcester, MA--CT",-0.414195886,71.61791928,43.418
25027732203,"Worcester, MA--CT",0.7885715744,30.98042106,40.632
9015900200,"Worcester, MA--CT",0.1412423875,85.73119261,52.139
25027730500,"Worcester, MA--CT",0.4682845202,23.75895195,42.478
9015907200,"Worcester, MA--CT",0.1934717771,86.11081731,45.394
25027737300,"Worcester, MA--CT",0.2527717167,79.26369564,60.203
9015903100,"Worcester, MA--CT",0.5396696491,70.72289584,38.728
25027731400,"Worcester, MA--CT",0.7133758462,23.94144571,38.125
25027732700,"Worcester, MA--CT",0.8892306733,29.95051051,44.879
25027739100,"Worcester, MA--CT",0.3275441622,66.62834233,84.055
25027731500,"Worcester, MA--CT",0.7179190831,24.08210662,31.413
25027735200,"Worcester, MA--CT",-0.6803766496,82.22397539,49.476
25027731600,"Worcester, MA--CT",0.6597611701,25.25575236,35.941
25027756102,"Worcester, MA--CT",-0.4571414028,85.00631272,71.475
25027731203,"Worcester, MA--CT",0.6924321645,32.5817559,31.541
25027732400,"Worcester, MA--CT",0.9638943167,28.96267037,35.831
25027758101,"Worcester, MA--CT",-0.4960833283,91.78086117,61.927
25027742401,"Worcester, MA--CT",0.09677388861,86.36769978,94.851
25027728100,"Worcester, MA--CT",-0.7991719866,86.54543306,74
25027731102,"Worcester, MA--CT",0.5005911265,49.8280511,51.464
25027732201,"Worcester, MA--CT",0.6168670862,55.58287531,50.139
25027732001,"Worcester, MA--CT",0.296968776,50.6106276,33.307
25027739300,"Worcester, MA--CT",0.2646596447,71.94628824,62.054
25027733102,"Worcester, MA--CT",0.2023213939,57.46832928,41.939
25027757200,"Worcester, MA--CT",0.475983915,39.55177361,34.45
25027739200,"Worcester, MA--CT",0.5486297311,57.88531965,59.519
9015906100,"Worcester, MA--CT",0.3099287756,85.4897118,55.385
25027733101,"Worcester, MA--CT",0.6085366489,53.07297076,41.107
25027729200,"Worcester, MA--CT",-0.1465560312,66.06344459,54.361
25027716200,"Worcester, MA--CT",0.6064542831,50.04882099,37.409
25027757500,"Worcester, MA--CT",-0.1893524002,88.99636346,52.622
9015901100,"Worcester, MA--CT",-0.2622340826,82.49972081,60.242
25027731800,"Worcester, MA--CT",0.6953835243,30.66588993,30.923
25027757100,"Worcester, MA--CT",-0.05513459058,75.06447444,41.775
25027736300,"Worcester, MA--CT",0.3113566758,63.90885843,57.42
25027752100,"Worcester, MA--CT",-0.3452617037,91.22877384,55.199
25027754100,"Worcester, MA--CT",-0.1886131237,71.81830248,52.9
25027755100,"Worcester, MA--CT",0.3053830572,66.96795309,50.446
25027751102,"Worcester, MA--CT",-0.3256661799,74.32440011,80.573
25027738100,"Worcester, MA--CT",0.2755003327,81.26437839,65.313
25027753100,"Worcester, MA--CT",-0.2886416925,82.94065796,55.875
25027737200,"Worcester, MA--CT",0.3418639044,63.53741058,51.759
25027751101,"Worcester, MA--CT",-0.08848040301,85.11431667,62.226
25027732801,"Worcester, MA--CT",0.4132464096,61.19172122,54.574
25027736200,"Worcester, MA--CT",-0.03713063635,83.80883158,61.637
25027732302,"Worcester, MA--CT",0.63115237,51.1072319,40.093
25027732301,"Worcester, MA--CT",0.4874672125,62.77497557,46.806
25027730100,"Worcester, MA--CT",0.08082024364,60.35588571,63.242
25027731101,"Worcester, MA--CT",0.3338632407,72.44119522,40.23
25027736400,"Worcester, MA--CT",0.3277504959,70.37119383,60.055
25027728400,"Worcester, MA--CT",-0.5103851376,88.35971374,67.25
25027742402,"Worcester, MA--CT",0.4663142142,62.31514684,103.462
25027728200,"Worcester, MA--CT",-0.303905428,87.3422116,67.405
25027754300,"Worcester, MA--CT",0.4408704523,38.03691176,37.568